# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = tmp7p_x42es_model
# start_datetime = 2025-06-12 04:25:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmp9uubstuu/i9jsnk3i.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = /tmp/tmp9uubstuu/seir_model3efz4rak/seir_model-20250612060211_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=seir_model.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,sigma,gamma,phi_inv,rho,incidence.1,incidence.2,incidence.3,incidence.4,incidence.5,incidence.6,incidence.7,incidence.8,incidence.9,incidence.10,incidence.11,incidence.12,incidence.13,incidence.14,incidence.15,incidence.16,incidence.17,incidence.18,incidence.19,incidence.20,incidence.21,incidence.22,incidence.23,incidence.24,incidence.25,incidence.26,incidence.27,incidence.28,incidence.29,incidence.30,incidence.31,incidence.32,incidence.33,incidence.34,incidence.35,incidence.36,incidence.37,incidence.38,incidence.39,incidence.40,incidence.41,incidence.42,incidence.43,incidence.44,incidence.45,incidence.46,incidence.47,incidence.48,incidence.49,incidence.50,incidence.51,incidence.52,incidence.53,incidence.54,incidence.55,incidence.56,incidence.57,incidence.58,incidence.59,incidence.60,incidence.61,incidence.62,incidence.63,incidence.64,incidence.65,incidence.66,incidence.67,incidence.68,incidence.69,incidence.70,incidence.71,incidence.72,incidence.73,incidence.74,incidence.75,incidence.76,incidence.77,incidence.78,incidence.79,incidence.80,incidence.81,incidence.82,incidence.83,incidence.84,incidence.85,incidence.86,incidence.87,incidence.88,incidence.89,incidence.90,incidence.91,phi,theta.1,theta.2,theta.3,y_pred.1.1,y_pred.2.1,y_pred.3.1,y_pred.4.1,y_pred.5.1,y_pred.6.1,y_pred.7.1,y_pred.8.1,y_pred.9.1,y_pred.10.1,y_pred.11.1,y_pred.12.1,y_pred.13.1,y_pred.14.1,y_pred.15.1,y_pred.16.1,y_pred.17.1,y_pred.18.1,y_pred.19.1,y_pred.20.1,y_pred.21.1,y_pred.22.1,y_pred.23.1,y_pred.24.1,y_pred.25.1,y_pred.26.1,y_pred.27.1,y_pred.28.1,y_pred.29.1,y_pred.30.1,y_pred.31.1,y_pred.32.1,y_pred.33.1,y_pred.34.1,y_pred.35.1,y_pred.36.1,y_pred.37.1,y_pred.38.1,y_pred.39.1,y_pred.40.1,y_pred.41.1,y_pred.42.1,y_pred.43.1,y_pred.44.1,y_pred.45.1,y_pred.46.1,y_pred.47.1,y_pred.48.1,y_pred.49.1,y_pred.50.1,y_pred.51.1,y_pred.52.1,y_pred.53.1,y_pred.54.1,y_pred.55.1,y_pred.56.1,y_pred.57.1,y_pred.58.1,y_pred.59.1,y_pred.60.1,y_pred.61.1,y_pred.62.1,y_pred.63.1,y_pred.64.1,y_pred.65.1,y_pred.66.1,y_pred.67.1,y_pred.68.1,y_pred.69.1,y_pred.70.1,y_pred.71.1,y_pred.72.1,y_pred.73.1,y_pred.74.1,y_pred.75.1,y_pred.76.1,y_pred.77.1,y_pred.78.1,y_pred.79.1,y_pred.80.1,y_pred.81.1,y_pred.82.1,y_pred.83.1,y_pred.84.1,y_pred.85.1,y_pred.86.1,y_pred.87.1,y_pred.88.1,y_pred.89.1,y_pred.90.1,y_pred.91.1,y_pred.1.2,y_pred.2.2,y_pred.3.2,y_pred.4.2,y_pred.5.2,y_pred.6.2,y_pred.7.2,y_pred.8.2,y_pred.9.2,y_pred.10.2,y_pred.11.2,y_pred.12.2,y_pred.13.2,y_pred.14.2,y_pred.15.2,y_pred.16.2,y_pred.17.2,y_pred.18.2,y_pred.19.2,y_pred.20.2,y_pred.21.2,y_pred.22.2,y_pred.23.2,y_pred.24.2,y_pred.25.2,y_pred.26.2,y_pred.27.2,y_pred.28.2,y_pred.29.2,y_pred.30.2,y_pred.31.2,y_pred.32.2,y_pred.33.2,y_pred.34.2,y_pred.35.2,y_pred.36.2,y_pred.37.2,y_pred.38.2,y_pred.39.2,y_pred.40.2,y_pred.41.2,y_pred.42.2,y_pred.43.2,y_pred.44.2,y_pred.45.2,y_pred.46.2,y_pred.47.2,y_pred.48.2,y_pred.49.2,y_pred.50.2,y_pred.51.2,y_pred.52.2,y_pred.53.2,y_pred.54.2,y_pred.55.2,y_pred.56.2,y_pred.57.2,y_pred.58.2,y_pred.59.2,y_pred.60.2,y_pred.61.2,y_pred.62.2,y_pred.63.2,y_pred.64.2,y_pred.65.2,y_pred.66.2,y_pred.67.2,y_pred.68.2,y_pred.69.2,y_pred.70.2,y_pred.71.2,y_pred.72.2,y_pred.73.2,y_pred.74.2,y_pred.75.2,y_pred.76.2,y_pred.77.2,y_pred.78.2,y_pred.79.2,y_pred.80.2,y_pred.81.2,y_pred.82.2,y_pred.83.2,y_pred.84.2,y_pred.85.2,y_pred.86.2,y_pred.87.2,y_pred.88.2,y_pred.89.2,y_pred.90.2,y_pred.91.2,y_pred.1.3,y_pred.2.3,y_pred.3.3,y_pred.4.3,y_pred.5.3,y_pred.6.3,y_pred.7.3,y_pred.8.3,y_pred.9.3,y_pred.10.3,y_pred.11.3,y_pred.12.3,y_pred.13.3,y_pred.14.3,y_pred.15.3,y_pred.16.3,y_pred.17.3,y_pred.18.3,y_pred.19.3,y_pred.20.3,y_pred.21.3,y_pred.22.3,y_pred.23.3,y_pred.24.3,y_pred.25.3,y_pred.26.3,y_pred.27.3,y_pred.28.3,y_pred.29.3,y_pred.30.3,y_pred.31.3,y_pred.32.3,y_pred.33.3,y_pred.34.3,y_pred.35.3,y_pred.36.3,y_pred.37.3,y_pred.38.3,y_pred.39.3,y_pred.40.3,y_pred.41.3,y_pred.42.3,y_pred.43.3,y_pred.44.3,y_pred.45.3,y_pred.46.3,y_pred.47.3,y_pred.48.3,y_pred.49.3,y_pred.50.3,y_pred.51.3,y_pred.52.3,y_pred.53.3,y_pred.54.3,y_pred.55.3,y_pred.56.3,y_pred.57.3,y_pred.58.3,y_pred.59.3,y_pred.60.3,y_pred.61.3,y_pred.62.3,y_pred.63.3,y_pred.64.3,y_pred.65.3,y_pred.66.3,y_pred.67.3,y_pred.68.3,y_pred.69.3,y_pred.70.3,y_pred.71.3,y_pred.72.3,y_pred.73.3,y_pred.74.3,y_pred.75.3,y_pred.76.3,y_pred.77.3,y_pred.78.3,y_pred.79.3,y_pred.80.3,y_pred.81.3,y_pred.82.3,y_pred.83.3,y_pred.84.3,y_pred.85.3,y_pred.86.3,y_pred.87.3,y_pred.88.3,y_pred.89.3,y_pred.90.3,y_pred.91.3,y_pred.1.4,y_pred.2.4,y_pred.3.4,y_pred.4.4,y_pred.5.4,y_pred.6.4,y_pred.7.4,y_pred.8.4,y_pred.9.4,y_pred.10.4,y_pred.11.4,y_pred.12.4,y_pred.13.4,y_pred.14.4,y_pred.15.4,y_pred.16.4,y_pred.17.4,y_pred.18.4,y_pred.19.4,y_pred.20.4,y_pred.21.4,y_pred.22.4,y_pred.23.4,y_pred.24.4,y_pred.25.4,y_pred.26.4,y_pred.27.4,y_pred.28.4,y_pred.29.4,y_pred.30.4,y_pred.31.4,y_pred.32.4,y_pred.33.4,y_pred.34.4,y_pred.35.4,y_pred.36.4,y_pred.37.4,y_pred.38.4,y_pred.39.4,y_pred.40.4,y_pred.41.4,y_pred.42.4,y_pred.43.4,y_pred.44.4,y_pred.45.4,y_pred.46.4,y_pred.47.4,y_pred.48.4,y_pred.49.4,y_pred.50.4,y_pred.51.4,y_pred.52.4,y_pred.53.4,y_pred.54.4,y_pred.55.4,y_pred.56.4,y_pred.57.4,y_pred.58.4,y_pred.59.4,y_pred.60.4,y_pred.61.4,y_pred.62.4,y_pred.63.4,y_pred.64.4,y_pred.65.4,y_pred.66.4,y_pred.67.4,y_pred.68.4,y_pred.69.4,y_pred.70.4,y_pred.71.4,y_pred.72.4,y_pred.73.4,y_pred.74.4,y_pred.75.4,y_pred.76.4,y_pred.77.4,y_pred.78.4,y_pred.79.4,y_pred.80.4,y_pred.81.4,y_pred.82.4,y_pred.83.4,y_pred.84.4,y_pred.85.4,y_pred.86.4,y_pred.87.4,y_pred.88.4,y_pred.89.4,y_pred.90.4,y_pred.91.4,y_pred.1.5,y_pred.2.5,y_pred.3.5,y_pred.4.5,y_pred.5.5,y_pred.6.5,y_pred.7.5,y_pred.8.5,y_pred.9.5,y_pred.10.5,y_pred.11.5,y_pred.12.5,y_pred.13.5,y_pred.14.5,y_pred.15.5,y_pred.16.5,y_pred.17.5,y_pred.18.5,y_pred.19.5,y_pred.20.5,y_pred.21.5,y_pred.22.5,y_pred.23.5,y_pred.24.5,y_pred.25.5,y_pred.26.5,y_pred.27.5,y_pred.28.5,y_pred.29.5,y_pred.30.5,y_pred.31.5,y_pred.32.5,y_pred.33.5,y_pred.34.5,y_pred.35.5,y_pred.36.5,y_pred.37.5,y_pred.38.5,y_pred.39.5,y_pred.40.5,y_pred.41.5,y_pred.42.5,y_pred.43.5,y_pred.44.5,y_pred.45.5,y_pred.46.5,y_pred.47.5,y_pred.48.5,y_pred.49.5,y_pred.50.5,y_pred.51.5,y_pred.52.5,y_pred.53.5,y_pred.54.5,y_pred.55.5,y_pred.56.5,y_pred.57.5,y_pred.58.5,y_pred.59.5,y_pred.60.5,y_pred.61.5,y_pred.62.5,y_pred.63.5,y_pred.64.5,y_pred.65.5,y_pred.66.5,y_pred.67.5,y_pred.68.5,y_pred.69.5,y_pred.70.5,y_pred.71.5,y_pred.72.5,y_pred.73.5,y_pred.74.5,y_pred.75.5,y_pred.76.5,y_pred.77.5,y_pred.78.5,y_pred.79.5,y_pred.80.5,y_pred.81.5,y_pred.82.5,y_pred.83.5,y_pred.84.5,y_pred.85.5,y_pred.86.5,y_pred.87.5,y_pred.88.5,y_pred.89.5,y_pred.90.5,y_pred.91.5,R0,recovery_time,incubation_period,predicted_cases.1,predicted_cases.2,predicted_cases.3,predicted_cases.4,predicted_cases.5,predicted_cases.6,predicted_cases.7,predicted_cases.8,predicted_cases.9,predicted_cases.10,predicted_cases.11,predicted_cases.12,predicted_cases.13,predicted_cases.14,predicted_cases.15,predicted_cases.16,predicted_cases.17,predicted_cases.18,predicted_cases.19,predicted_cases.20,predicted_cases.21,predicted_cases.22,predicted_cases.23,predicted_cases.24,predicted_cases.25,predicted_cases.26,predicted_cases.27,predicted_cases.28,predicted_cases.29,predicted_cases.30,predicted_cases.31,predicted_cases.32,predicted_cases.33,predicted_cases.34,predicted_cases.35,predicted_cases.36,predicted_cases.37,predicted_cases.38,predicted_cases.39,predicted_cases.40,predicted_cases.41,predicted_cases.42,predicted_cases.43,predicted_cases.44,predicted_cases.45,predicted_cases.46,predicted_cases.47,predicted_cases.48,predicted_cases.49,predicted_cases.50,predicted_cases.51,predicted_cases.52,predicted_cases.53,predicted_cases.54,predicted_cases.55,predicted_cases.56,predicted_cases.57,predicted_cases.58,predicted_cases.59,predicted_cases.60,predicted_cases.61,predicted_cases.62,predicted_cases.63,predicted_cases.64,predicted_cases.65,predicted_cases.66,predicted_cases.67,predicted_cases.68,predicted_cases.69,predicted_cases.70,predicted_cases.71,predicted_cases.72,predicted_cases.73,predicted_cases.74,predicted_cases.75,predicted_cases.76,predicted_cases.77,predicted_cases.78,predicted_cases.79,predicted_cases.80,predicted_cases.81,predicted_cases.82,predicted_cases.83,predicted_cases.84,predicted_cases.85,predicted_cases.86,predicted_cases.87,predicted_cases.88,predicted_cases.89,predicted_cases.90,predicted_cases.91
# Adaptation terminated
# Step size = 0.0114553
# Diagonal elements of inverse mass matrix:
# 0.0846552, 0.0937736, 0.107199, 0.0168993, 2.87594
-536.225,0.989316,0.0114553,7,127,0,539.232,1.11352,1.53424,0.946018,3.18864,0.356964,0.442018,0.723343,0.816922,0.903841,0.998616,1.10322,1.21878,1.34645,1.48748,1.64329,1.81541,2.00557,2.21564,2.44772,2.70411,2.98735,3.30025,3.64594,4.02783,4.44971,4.91579,5.43068,5.99951,6.62791,7.32212,8.08905,8.93631,9.8723,10.9063,12.0486,13.3106,14.7047,16.2448,17.9462,19.8257,21.9021,24.1959,26.73,29.5293,32.6218,36.038,39.8119,43.9809,48.5864,53.6739,59.294,65.5022,72.3602,79.9359,88.3043,97.5481,107.759,119.038,131.497,145.258,160.458,177.246,195.789,216.27,238.889,263.87,291.459,321.926,355.572,392.724,433.748,479.045,529.056,584.269,645.221,712.502,786.763,868.723,959.168,1058.97,1169.07,1290.53,1424.49,1572.22,1735.1,1914.65,2112.52,2330.53,2570.67,2835.1,3126.17,3446.46,3798.74,4186.04,4611.62,5079.01,0.313613,1.11352,1.53424,0.946018,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14997e+07,1.14997e+07,1.14997e+07,1.14996e+07,1.14996e+07,1.14996e+07,1.14995e+07,1.14995e+07,1.14994e+07,1.14993e+07,1.14993e+07,1.14992e+07,1.14991e+07,1.1499e+07,1.14989e+07,1.14988e+07,1.14987e+07,1.14985e+07,1.14984e+07,1.14982e+07,1.1498e+07,1.14978e+07,1.14976e+07,1.14973e+07,1.1497e+07,1.14967e+07,1.14964e+07,1.1496e+07,1.14956e+07,1.14951e+07,1.14946e+07,1.14941e+07,1.14934e+07,1.14927e+07,1.1492e+07,1.14911e+07,1.14902e+07,1.14892e+07,1.14881e+07,1.14868e+07,1.14855e+07,1.14839e+07,1.14823e+07,1.14804e+07,1.14784e+07,1.14761e+07,1.14737e+07,1.14709e+07,1.14679e+07,1.14646e+07,1.14609e+07,1.14569e+07,1.14524e+07,1.14475e+07,1.14421e+07,0.427609,0.504805,0.560137,0.618995,0.683846,0.755478,0.83461,0.922032,1.01861,1.12531,1.24318,1.37339,1.51725,1.67617,1.85174,2.0457,2.25998,2.4967,2.75821,3.04711,3.36628,3.71887,4.10839,4.53871,5.01411,5.53929,6.11947,6.76042,7.46851,8.25075,9.1149,10.0696,11.1242,12.2893,13.5764,14.9982,16.569,18.3043,20.2212,22.3388,24.6782,27.2625,30.1173,33.271,36.7547,40.6031,44.8544,49.5505,54.7379,60.4682,66.798,73.7899,81.513,90.0437,99.4664,109.874,121.37,134.066,148.089,163.576,180.681,199.57,220.43,243.465,268.9,296.986,327.996,362.233,400.029,441.751,487.804,538.635,594.73,656.631,724.929,800.275,883.384,975.042,1076.11,1187.53,1310.34,1445.67,1594.75,1758.94,1939.71,2138.66,2357.53,2598.21,2862.76,3153.37,3472.44,0.703208,0.746436,0.822317,0.908276,1.0034,1.1085,1.22461,1.35289,1.49459,1.65115,1.8241,2.01516,2.22624,2.45943,2.71704,3.00164,3.31604,3.66337,4.04709,4.471,4.9393,5.45666,6.02821,6.65962,7.35716,8.12775,8.97907,9.91954,10.9585,12.1063,13.3743,14.7751,16.3225,18.0321,19.9206,22.007,24.3118,26.858,29.6708,32.7781,36.2107,40.0027,44.1918,48.8193,53.9314,59.5785,65.8166,72.7077,80.3199,88.7287,98.0172,108.277,119.611,132.13,145.958,161.232,178.102,196.736,217.316,240.047,265.15,292.875,323.493,357.306,394.643,435.872,481.396,531.66,587.153,648.416,716.043,790.689,873.076,963.998,1064.33,1175.02,1297.14,1431.84,1580.39,1744.19,1924.77,2123.8,2343.12,2584.72,2850.79,3143.72,3466.1,3820.76,4210.74,4639.37,5110.22,0.73881,1.41892,2.15997,2.97785,3.88134,4.87946,5.98214,7.20031,8.54608,10.0328,11.6753,13.4898,15.4943,17.7089,20.1554,22.8581,25.844,29.1426,32.7867,36.8125,41.26,46.1733,51.6013,57.5978,64.2223,71.5408,79.6258,88.5576,98.425,109.326,121.368,134.672,149.37,165.606,183.543,203.359,225.25,249.434,276.151,305.665,338.27,374.29,414.082,458.041,506.603,560.25,619.514,684.983,757.307,837.202,925.462,1022.96,1130.67,1249.64,1381.07,1526.26,1686.63,1863.79,2059.48,2275.64,2514.4,2778.14,3069.44,3391.2,3746.59,4139.11,4572.63,5051.42,5580.2,6164.16,6809.03,7521.15,8307.48,9175.73,10134.4,11192.7,12361.2,13650.9,15074.6,16645.9,18380,20293.5,22404.7,24733.8,27302.8,30136,33260.1,36704.2,40500.2,44683.2,49291.4,0.442018,1.16536,1.98228,2.88612,3.88474,4.98796,6.20675,7.55319,9.04067,10.684,12.4994,14.5049,16.7206,19.1683,21.8724,24.8598,28.16,31.8059,35.8338,40.2835,45.1993,50.63,56.6295,63.2574,70.5795,78.6686,87.6049,97.4772,108.383,120.432,133.743,148.447,164.692,182.638,202.464,224.366,248.562,275.292,304.821,337.443,373.481,413.293,457.274,505.86,559.534,618.828,684.331,756.691,836.627,924.931,1022.48,1130.24,1249.28,1380.77,1526.03,1686.49,1863.73,2059.52,2275.79,2514.68,2778.55,3070.01,3391.94,3747.51,4140.23,4573.98,5053.03,5582.08,6166.35,6811.57,7524.07,8310.84,9179.56,10138.7,11197.7,12366.8,13657.3,15081.8,16654,18389.1,20303.8,22416.3,24746.8,27317.5,30152.6,33278.7,36725.2,40523.9,44710,49321.6,54400.6,1.17706,1.05706,0.651787,0,0,1,1,4,1,0,2,0,0,2,0,2,0,3,15,13,2,0,2,0,0,1,1,0,0,0,13,0,1,0,11,0,27,8,20,81,89,83,1,9,6,0,22,167,1,2,6,63,82,0,774,9,117,104,0,97,76,0,348,2110,50,298,52,1629,519,218,10,293,11,4,64,1137,294,1119,10221,3,5732,1837,1204,2083,0,3101,9274,2927,8121,1105,0,151,2489,365
-535.481,0.99981,0.0114553,8,255,0,537.472,1.40373,1.2658,1.20052,2.71823,0.240569,0.461153,0.756291,0.854948,0.946525,1.04641,1.15673,1.27866,1.41345,1.56245,1.72715,1.90922,2.11047,2.33295,2.57887,2.85071,3.15121,3.48339,3.85058,4.25647,4.70515,5.20113,5.74938,6.35542,7.02535,7.76588,8.58447,9.48934,10.4896,11.5953,12.8175,14.1685,15.6619,17.3127,19.1375,21.1546,23.3842,25.8489,28.5732,31.5846,34.9133,38.5928,42.6599,47.1555,52.1247,57.6173,63.6886,70.3992,77.8165,86.015,95.0766,105.092,116.162,128.397,141.92,156.865,173.382,191.636,211.81,234.104,258.741,285.965,316.048,349.289,386.017,426.596,471.429,520.956,575.667,636.101,702.85,776.568,857.974,947.86,1047.1,1156.65,1277.57,1411.01,1558.24,1720.67,1899.81,2097.34,2315.1,2555.08,2819.47,3110.64,3431.2,3783.94,4171.92,4598.44,5067.05,5581.58,0.367886,1.40373,1.2658,1.20052,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.15e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14999e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14998e+07,1.14997e+07,1.14997e+07,1.14997e+07,1.14996e+07,1.14996e+07,1.14996e+07,1.14995e+07,1.14995e+07,1.14994e+07,1.14994e+07,1.14993e+07,1.14992e+07,1.14991e+07,1.1499e+07,1.14989e+07,1.14988e+07,1.14987e+07,1.14986e+07,1.14984e+07,1.14982e+07,1.1498e+07,1.14978e+07,1.14976e+07,1.14974e+07,1.14971e+07,1.14968e+07,1.14964e+07,1.1496e+07,1.14956e+07,1.14952e+07,1.14947e+07,1.14941e+07,1.14935e+07,1.14928e+07,1.1492e+07,1.14912e+07,1.14903e+07,1.14893e+07,1.14881e+07,1.14869e+07,1.14855e+07,1.1484e+07,1.14823e+07,1.14804e+07,1.14784e+07,1.14761e+07,1.14736e+07,1.14709e+07,1.14678e+07,1.14645e+07,1.14608e+07,1.14567e+07,1.14522e+07,1.14473e+07,1.14418e+07,1.14358e+07,0.54144,0.640099,0.710768,0.785938,0.868805,0.96039,1.06163,1.17354,1.29724,1.43399,1.58515,1.75225,1.93696,2.14114,2.36684,2.61633,2.89213,3.19699,3.53399,3.90652,4.3183,4.77349,5.27667,5.83288,6.44771,7.12736,7.87864,8.7091,9.62709,10.6418,11.7635,13.0035,14.374,15.8891,17.5638,19.415,21.4612,23.7231,26.2233,28.987,32.0418,35.4185,39.1509,43.2765,47.8368,52.8772,58.4485,64.6067,71.4132,78.9363,87.2513,96.4416,106.599,117.825,130.233,143.945,159.099,175.846,194.353,214.805,237.404,262.377,289.969,320.456,354.139,391.35,432.458,477.867,528.023,583.418,644.594,712.146,786.732,869.074,959.965,1060.28,1170.97,1293.1,1427.81,1576.36,1740.15,1920.69,2119.62,2338.75,2580.03,2845.6,3137.78,3459.06,3812.16,4199.98,4625.66,0.603697,0.628803,0.692128,0.764861,0.84547,0.934593,1.03311,1.14201,1.2624,1.39547,1.54257,1.70518,1.88493,2.08362,2.30326,2.54606,2.81444,3.11112,3.43907,3.80158,4.20232,4.64528,5.13494,5.67621,6.27454,6.93593,7.66703,8.47519,9.36854,10.356,11.4476,12.6542,13.988,15.4624,17.0921,18.8936,20.885,23.0862,25.5193,28.2088,31.1817,34.4678,38.1001,42.1151,46.553,51.4584,56.8805,62.8735,69.4977,76.8194,84.9119,93.8563,103.742,114.668,126.744,140.09,154.84,171.14,189.154,209.061,231.059,255.368,282.228,311.906,344.697,380.925,420.948,465.16,513.998,567.94,627.516,693.306,765.953,846.16,934.705,1032.44,1140.3,1259.32,1390.62,1535.45,1695.15,1871.22,2065.27,2279.07,2514.56,2773.84,3059.18,3373.07,3718.18,4097.41,4513.87,0.857456,1.58864,2.38026,3.25406,4.21986,5.28747,6.46761,7.77216,9.21423,10.8083,12.5704,14.5183,16.6715,19.0517,21.6827,24.5911,27.8061,31.3601,35.2886,39.6312,44.4316,49.738,55.6038,62.0879,69.2554,77.1785,85.9367,95.6182,106.32,118.15,131.227,145.682,161.661,179.324,198.849,220.432,244.289,270.661,299.813,332.037,367.657,407.03,450.554,498.663,551.843,610.626,675.603,747.427,826.817,914.572,1011.57,1118.79,1237.3,1368.29,1513.08,1673.12,1850.01,2045.52,2261.61,2500.44,2764.41,3056.15,3378.57,3734.91,4128.72,4563.92,5044.85,5576.31,6163.57,6812.48,7529.47,8321.65,9196.87,10163.8,11231.9,12411.7,13714.8,15154.1,16743.4,18498.4,20436,22575.1,24936.1,27541.8,30416.9,33588.8,37087.4,40945.5,45198.8,49886.6,55051.7,0.461153,1.21744,2.07239,3.01892,4.06533,5.22206,6.50073,7.91418,9.47663,11.2038,13.113,15.2235,17.5564,20.1353,22.986,26.1372,29.6206,33.4712,37.7276,42.4328,47.6339,53.3833,59.7387,66.7641,74.53,83.1144,92.6038,103.093,114.689,127.506,141.675,157.336,174.649,193.787,214.941,238.325,264.174,292.748,324.332,359.246,397.838,440.498,487.654,539.778,597.396,661.084,731.484,809.3,895.315,990.392,1095.48,1211.65,1340.04,1481.96,1638.83,1812.21,2003.85,2215.66,2449.76,2708.5,2994.47,3310.51,3659.8,4045.82,4472.42,4943.84,5464.8,6040.47,6676.57,7379.42,8155.99,9013.96,9961.82,11008.9,12165.6,13443.1,14854.1,16412.4,18133.1,20032.9,22130.2,24445.3,27000.4,29819.8,32930.5,36361.7,40145.6,44317.5,48916,53983,59564.6,1.16927,0.832973,0.790015,0,0,0,0,2,0,3,0,0,1,6,0,6,0,0,2,3,1,1,0,0,1,14,0,0,7,0,11,3,0,11,36,0,47,20,16,6,80,73,0,142,17,59,25,8,2,41,0,99,203,40,17,180,6,91,3,107,785,66,980,1328,6,1150,235,114,11,814,3,40,313,470,203,0,29,435,335,413,186,2958,705,624,817,13055,1421,11,2849,1118,87,44,434,13
